date,sma_10,sma_50,sma_200,mom_1,mom_20,mom_50,rsi_7,rsi_14,slowd,slowk,dema_10,dema_50,adx,cci_10,cci_20,aroon up,aroon down,mfi,chaikin a/d,obv
2016-08-31,22.284,21.8974,17.6627,-0.07,0.99,0.5,38.015,47.7278,13.2634,12.0828,22.1579,22.8475,11.6978,-133.6141,-72.3464,14.2857,100.0,34.1972,53649082.2069,97092400.0
2016-09-01,22.226,21.9052,17.697,0.15,0.73,0.39,46.0309,50.2485,13.4146,15.5633,22.1529,22.8377,10.8959,-35.7143,-48.1003,7.1429,92.8571,34.8876,53471406.0164,98958000.0
2016-09-02,22.217,21.9114,17.7276,0.2,0.62,0.31,55.0693,53.4703,17.5031,24.8631,22.2169,22.8431,10.6351,124.43,-18.7237,0.0,85.7143,34.6644,53087001.3652,100794600.0
2016-09-06,22.21,21.9248,17.7521,-0.33,0.17,0.67,41.6439,47.9524,22.4842,27.0262,22.1563,22.822,9.8811,30.303,-45.137,0.0,78.5714,34.7456,50947646.0711,98233400.0
2016-09-07,22.167,21.967,17.7768,-0.05,-0.38,2.11,39.9234,47.1583,26.188,26.6748,22.0961,22.7975,9.4447,-121.8032,-91.2886,0.0,71.4286,34.1372,50565163.7182,96066000.0
2016-09-08,22.115,21.9854,17.7985,-0.16,-0.51,0.92,34.5885,44.6124,24.0398,18.4184,22.0,22.7613,9.026,-86.9033,-81.8689,0.0,64.2857,43.3535,48086823.7182,93502200.0
2016-09-09,21.932,21.9622,17.8148,-1.54,-2.93,-1.16,13.8324,28.6053,19.3377,12.9199,21.4217,22.6081,10.7635,-318.414,-278.4238,78.5714,100.0,39.5451,44458800.8424,89061500.0
2016-09-12,21.801,21.9418,17.8335,0.52,-2.38,-1.02,30.3075,36.8453,15.1519,14.1173,21.1697,22.5032,12.3769,-163.9824,-241.7231,71.4286,92.8571,46.6221,45349900.8424,91734800.0
2016-09-13,21.617,21.9148,17.8503,-0.45,-3.03,-1.35,25.4037,33.2671,13.8956,14.6495,20.841,22.3691,14.3524,-140.525,-248.731,64.2857,100.0,37.7834,46304684.0356,88963600.0
2016-09-14,21.438,21.8882,17.869,-0.06,-3.03,-1.33,24.78,32.8095,15.2104,16.8644,20.5859,22.2377,16.1867,-102.5619,-192.9236,57.1429,92.8571,38.681,46513482.2812,88048100.0
2016-09-15,21.284,21.867,17.8884,0.18,-2.37,-1.06,30.7322,35.668,15.3997,14.6853,20.4658,22.1272,17.422,-73.4828,-141.9784,50.0,85.7143,43.9315,47339706.771,89667500.0
2016-09-16,21.129,21.8462,17.9121,0.14,-2.13,-1.04,35.3726,37.8815,16.4218,17.7156,20.4329,22.0336,18.3227,-51.8928,-107.0387,42.8571,78.5714,41.7635,48105438.4784,90923300.0
2016-09-19,20.967,21.82,17.9341,0.13,-1.71,-1.31,39.7457,39.9478,18.4538,22.9604,20.4606,21.955,18.4876,-20.8987,-71.9865,35.7143,71.4286,45.3861,47525567.5106,92121700.0
2016-09-20,20.831,21.7926,17.9573,-0.07,-1.43,-1.37,38.1251,39.1918,21.9891,25.2914,20.4663,21.8752,18.8385,-22.4789,-71.9434,28.5714,64.2857,45.4388,47402577.188,90850800.0
2016-09-21,20.784,21.768,17.986,0.84,-0.9,-1.23,60.6103,51.1406,28.0109,35.7809,20.7555,21.8643,17.6991,90.2303,-20.6604,21.4286,57.1429,51.7878,49274179.5136,92813700.0
2016-09-22,20.806,21.7694,18.0199,0.53,-0.3,0.07,68.9233,56.8958,37.3349,50.9324,21.1502,21.8945,17.1318,230.5572,41.8198,14.2857,50.0,51.7059,50844142.9283,94652800.0
2016-09-23,20.932,21.7614,18.0524,-0.5,-0.57,-0.4,55.9314,50.8147,49.2618,61.0723,21.2796,21.8843,16.2039,119.5631,21.9999,7.1429,42.8571,45.4162,49757277.411,92993900.0
2016-09-26,20.985,21.76,18.0847,-0.21,-0.78,-0.07,51.2021,48.4715,57.8648,61.5896,21.3064,21.8582,15.1021,65.7344,4.0053,0.0,35.7143,47.7325,48960391.9409,91716700.0
2016-09-27,21.078,21.7562,18.1148,-0.05,-0.91,-0.19,50.0271,47.905,59.3047,55.2523,21.3095,21.8294,14.4451,32.209,-9.0459,7.1429,28.5714,49.6776,49217726.0873,90544400.0
2016-09-28,21.191,21.7642,18.1501,0.14,-0.66,0.4,53.5121,49.6782,58.892,59.8341,21.358,21.8129,13.6795,36.3939,5.8697,0.0,21.4286,48.314,50181569.1252,92496800.0
2016-09-29,21.285,21.7652,18.185,-0.01,-0.6,0.05,53.2029,49.5485,59.7258,64.0909,21.3901,21.7963,12.7692,40.0374,17.7215,64.2857,14.2857,62.2876,49876620.6404,90174500.0
2016-09-30,21.326,21.761,18.2146,-0.39,-1.14,-0.21,42.1279,44.6511,62.2727,62.8931,21.2844,21.7505,12.1695,-34.1665,-8.5524,57.1429,7.1429,52.0157,47814802.4586,87906500.0
2016-10-03,21.422,21.771,18.2473,0.68,-0.66,0.5,59.3437,53.3155,64.6122,66.8526,21.4306,21.7593,11.5486,57.4315,50.5127,50.0,0.0,61.4887,49153366.9375,89384100.0
2016-10-04,21.496,21.7794,18.2777,-0.29,-0.62,0.42,51.6926,49.7394,65.2694,66.0625,21.4425,21.7452,10.9191,-2.248,41.7066,42.8571,7.1429,59.5897,48772861.5321,87819800.0
2016-10-05,21.54,21.7964,18.311,0.54,-0.03,0.85,62.2624,55.6982,71.0841,80.3373,21.629,21.7732,11.1502,102.4874,94.1701,100.0,0.0,59.5708,49768864.349,89324400.0
2016-10-06,21.546,21.8048,18.3434,0.15,0.28,0.42,64.7611,57.2155,77.1916,85.1751,21.8149,21.8109,11.5399,168.2807,126.2504,100.0,0.0,59.9279,50633554.6377,90691400.0
2016-10-07,21.589,21.7982,18.3744,-0.13,1.69,-0.33,60.6975,55.4432,85.3693,90.5955,21.9069,21.8362,12.0795,127.6392,113.8734,100.0,7.1429,53.6302,50225779.6377,89060300.0
2016-10-10,21.629,21.8004,18.4031,-0.24,0.93,0.11,53.4709,52.2266,85.7836,81.5801,21.8922,21.8413,12.0669,59.4808,80.3538,92.8571,0.0,51.9455,49287709.2674,87112000.0
2016-10-11,21.638,21.8032,18.4296,-0.36,1.02,0.14,44.2511,47.7515,77.1855,59.3808,21.7589,21.8182,11.2384,-44.3115,20.822,85.7143,0.0,44.0888,48471747.5652,85285800.0
2016-10-12,21.509,21.7836,18.4522,-1.24,-0.16,-0.98,26.1392,36.2346,57.9856,32.9958,21.248,21.701,12.3561,-208.5806,-134.8739,78.5714,100.0,34.3348,45532972.5652,81927200.0
2016-10-13,21.273,21.7442,18.4686,-1.08,-1.42,-1.97,18.4612,29.5497,35.1705,13.1347,20.5129,21.5073,14.6086,-226.0989,-279.6538,71.4286,100.0,30.6618,42308545.8986,76698400.0
2016-10-14,21.061,21.6936,18.4861,-0.15,-1.71,-2.53,17.6224,28.7562,16.7756,4.1964,19.9239,21.3132,16.7002,-149.0174,-242.6554,64.2857,92.8571,28.455,38613686.6393,72811600.0
2016-10-17,20.792,21.639,18.5027,0.11,-1.73,-2.73,20.7047,30.2357,7.9626,6.5568,19.5331,21.1389,18.8585,-116.3063,-208.3779,57.1429,100.0,26.97,40044353.306,76030600.0
2016-10-18,20.622,21.596,18.5253,0.7,-0.96,-2.15,37.9434,38.9275,8.3474,14.2889,19.4866,21.0286,19.4963,-61.6914,-125.9105,50.0,92.8571,29.4869,42141500.925,79418300.0
2016-10-19,20.409,21.5452,18.5475,0.11,-1.69,-2.54,40.3219,40.1885,15.1069,24.4749,19.5002,20.9332,19.8288,-37.7506,-88.8731,42.8571,85.7143,29.3547,41653240.925,81859600.0
2016-10-20,20.166,21.492,18.5711,-0.15,-2.37,-2.66,38.0045,39.0058,23.0887,30.5023,19.4713,20.832,20.3319,-37.4983,-87.3141,35.7143,78.5714,30.4142,41562902.4635,80685200.0
2016-10-21,19.916,21.4172,18.5988,-0.2,-2.07,-3.74,34.8857,37.4242,27.7626,28.3105,19.3934,20.7214,21.1841,-45.355,-90.92,28.5714,71.4286,25.8929,41822919.8548,79190100.0
2016-10-24,19.704,21.3458,18.6299,0.14,-1.72,-3.57,38.9755,39.2802,28.4018,26.3927,19.3911,20.6282,21.3548,-6.687,-64.8757,21.4286,64.2857,29.9664,40948333.8083,80486900.0
2016-10-25,19.526,21.27,18.6637,-0.02,-1.69,-3.79,38.5717,39.1017,26.7884,25.6621,19.3911,20.5391,21.4933,28.3828,-58.1467,14.2857,57.1429,32.6965,38188314.2961,77428500.0
2016-10-26,19.405,21.182,18.693,-0.67,-2.5,-4.4,27.4551,33.5964,24.2314,20.6393,19.1772,20.404,22.4824,-89.9743,-89.1606,7.1429,50.0,26.3732,35054471.0528,72968800.0
2016-10-27,19.489,21.123,18.7277,0.97,-1.52,-2.95,51.2073,45.5493,23.3201,23.659,19.3472,20.3516,21.5556,133.3634,-19.8545,0.0,42.8571,40.0604,28395839.4739,80410800.0
2016-10-28,19.602,21.0688,18.7621,0.14,-0.99,-2.71,53.7567,47.0313,24.7697,30.0109,19.5262,20.3133,20.6949,115.942,-16.5207,0.0,35.7143,46.2182,26815589.4739,83571300.0
2016-10-31,19.667,21.013,18.7995,-0.37,-2.04,-2.79,46.2978,43.65,31.2444,40.0633,19.5413,20.2491,20.3826,2.321,-41.1364,0.0,28.5714,46.3337,26245454.6913,81698000.0
2016-11-01,19.645,20.9608,18.8374,-0.17,-1.92,-2.61,43.0928,42.1506,37.5498,42.5753,19.5002,20.1759,20.1964,-32.705,-44.906,0.0,21.4286,47.4165,24522754.6913,79226300.0
2016-11-02,19.529,20.8858,18.8719,-0.83,-3.29,-3.75,30.9058,35.7021,36.8912,28.035,19.1989,20.0435,20.8887,-165.7786,-94.9273,71.4286,14.2857,50.9857,22567033.761,77123900.0
2016-11-03,19.409,20.8084,18.9035,-0.19,-3.63,-3.87,28.7355,34.4046,28.8714,16.0039,18.9176,19.9046,21.7354,-156.8544,-125.5031,64.2857,100.0,53.5558,21111033.761,75212900.0
2016-11-04,19.291,20.732,18.9294,-0.18,-3.68,-3.82,26.6657,33.1745,16.1588,4.4376,18.656,19.7604,22.8576,-135.5743,-155.2462,57.1429,100.0,54.9865,20816597.912,72983600.0
2016-11-07,19.192,20.6622,18.9598,0.33,-3.11,-3.49,36.4552,37.5807,10.5098,11.0878,18.5789,19.6505,22.9702,-63.7284,-97.72,50.0,92.8571,52.5495,19650566.4834,74458700.0
2016-11-08,19.104,20.5926,18.9872,0.09,-2.66,-3.48,39.0443,38.7666,11.4496,18.8235,18.5593,19.5543,23.3014,-64.497,-103.6385,42.8571,85.7143,46.2368,20500143.4065,76667600.0
2016-11-09,19.212,20.551,19.0213,1.29,-0.13,-2.08,63.7455,52.6516,23.6959,41.1765,18.9786,19.5635,21.8211,40.7865,39.6707,35.7143,78.5714,56.3268,26987000.5494,83478800.0
2016-11-10,19.14,20.4942,19.0516,-0.83,0.12,-2.84,48.8776,45.5023,36.122,48.366,19.0197,19.5089,20.3358,36.1146,16.4881,28.5714,71.4286,53.3791,24384135.47,79665300.0
2016-11-11,19.005,20.4246,19.0781,-0.49,-0.22,-3.48,42.1125,41.8863,45.8388,47.9739,18.8912,19.4204,19.7483,-59.2377,-100.1014,21.4286,64.2857,48.767,25118885.47,76726300.0
2016-11-14,18.817,20.333,19.0991,-0.9,-1.23,-4.58,32.4794,36.1965,41.4041,27.8723,18.5017,19.2683,20.0912,-149.3204,-179.4792,14.2857,100.0,41.92,24791329.9144,73242300.0
2016-11-15,18.692,20.2572,19.1266,0.46,-1.47,-3.79,40.5838,40.6352,33.01,23.1839,18.3701,19.1611,20.4097,-95.8079,-123.7269,7.1429,92.8571,51.0493,28401313.9144,77539900.0
2016-11-16,18.584,20.1692,19.1485,-0.66,-2.24,-4.4,33.794,36.6912,23.191,18.5169,18.0605,19.01,20.9068,-117.6051,-140.3518,0.0,85.7143,38.0544,25310487.2478,74228300.0
2016-11-17,18.53,20.0914,19.1705,0.35,-1.74,-3.89,40.0041,40.0161,20.8553,20.8652,17.9541,18.8953,21.378,-84.5234,-118.1284,0.0,78.5714,36.9457,27334778.1569,77011700.0
2016-11-18,18.545,20.0546,19.1985,0.51,-1.03,-1.84,48.2553,44.5832,21.2456,24.3547,18.0517,18.8271,20.7831,-22.6874,-62.77,57.1429,71.4286,41.8865,28407771.8277,79185200.0
2016-11-21,18.54,20.01,19.2276,0.13,-1.04,-2.23,50.2884,45.7178,26.9674,35.6823,18.1738,18.7737,19.6796,23.4001,-23.6842,50.0,64.2857,48.2572,27265131.8277,81936000.0
2016-11-22,18.561,19.9814,19.2599,0.35,-0.67,-1.43,55.7497,48.7594,35.5977,46.7562,18.3853,18.751,18.9708,23.2958,-19.2311,42.8571,57.1429,54.3346,30152922.7368,85010100.0
2016-11-23,18.461,19.9556,19.2911,0.08,0.08,-1.29,57.0091,49.4565,45.1529,53.0201,18.572,18.7365,18.0276,72.4811,8.3214,35.7143,50.0,59.9673,31821300.7029,88185400.0
2016-11-25,18.404,19.9182,19.3212,-0.4,-1.29,-1.87,48.8917,46.0807,51.044,53.3557,18.5799,18.6929,17.1517,72.1607,-1.1373,28.5714,42.8571,61.1868,30680292.7029,86888800.0
2016-11-28,18.381,19.875,19.3489,-0.15,-1.58,-2.16,46.0247,44.8445,51.4914,48.0984,18.5373,18.6409,16.5839,39.3393,-19.4553,21.4286,35.7143,57.4751,29413036.0764,85164500.0
2016-11-29,18.446,19.8288,19.3733,-0.02,-1.23,-2.31,45.6086,44.6725,47.7256,41.7226,18.5002,18.5912,16.2609,11.8248,-28.0763,14.2857,28.5714,58.1558,29134077.9369,83450900.0
2016-11-30,18.52,19.795,19.4002,0.55,-0.51,-1.69,57.8368,50.3183,45.2647,45.9732,18.6559,18.5873,15.3551,73.8786,44.2505,7.1429,21.4286,54.2051,31991198.5718,86847100.0
2016-12-01,18.62,19.7364,19.4278,-0.4,-0.08,-2.93,48.5715,46.5944,46.8921,52.9804,18.6396,18.5537,14.6188,72.3298,49.699,0.0,14.2857,62.9326,30044864.8876,84314200.0
2016-12-02,18.666,19.6634,19.4566,-0.19,-0.08,-3.65,44.6112,44.8947,52.0822,57.2929,18.5649,18.5081,13.6448,-60.7042,-11.5109,92.8571,7.1429,64.7266,28822679.9686,82423000.0
2016-12-05,18.741,19.6164,19.486,0.8,0.9,-2.35,60.4516,52.7156,59.1495,67.1751,18.7746,18.5274,13.3453,134.9097,77.2521,85.7143,0.0,72.7898,30638598.8662,84463900.0
2016-12-06,18.805,19.574,19.5177,0.02,0.59,-2.12,60.7787,52.8956,66.6775,75.5645,18.9363,18.5479,13.4186,165.6097,108.6902,100.0,14.2857,71.4771,30488715.1928,86912000.0
2016-12-07,18.878,19.5414,19.5502,0.44,0.94,-1.63,67.6478,56.7924,77.5129,89.799,19.2,18.6016,13.8763,174.4355,134.0848,100.0,7.1429,79.796,31582291.0548,88451500.0
2016-12-08,18.97,19.5114,19.5856,0.27,-0.08,-1.5,71.2522,59.032,86.262,93.4226,19.4817,18.6737,14.5581,167.1217,183.5125,100.0,0.0,78.9941,32685285.3405,89782700.0
2016-12-09,19.093,19.4798,19.62,-0.09,0.66,-1.58,68.2933,57.9537,92.8233,95.2483,19.656,18.7352,15.2316,122.1742,174.7079,100.0,0.0,78.4209,32497208.4175,88560200.0
2016-12-12,19.274,19.4646,19.6568,0.43,1.58,-0.76,74.2531,61.5661,94.3959,94.5168,19.9215,18.8268,16.4234,131.264,184.8959,100.0,7.1429,79.1632,33861516.1098,92107400.0
2016-12-13,19.534,19.4512,19.6942,0.77,3.25,-0.67,81.5129,67.0289,94.6086,94.0606,20.366,18.9728,18.2585,160.9943,217.9777,100.0,0.0,79.8164,36609666.1098,95771600.0
2016-12-14,19.711,19.438,19.7272,-0.28,2.51,-0.66,72.8039,63.4947,93.1501,90.8729,20.594,19.0893,19.3809,113.459,166.5132,100.0,21.4286,70.552,36621980.5284,93124000.0
2016-12-15,19.908,19.41,19.7614,-0.2,2.97,-1.4,66.8518,61.0198,90.0176,85.1192,20.6866,19.184,20.4231,85.7874,133.0465,92.8571,14.2857,67.241,35651302.2067,90505000.0
2016-12-16,20.091,19.3724,19.7903,-0.33,2.29,-1.88,57.7613,57.0673,83.4489,74.3548,20.636,19.2483,20.9365,42.2685,94.1274,85.7143,7.1429,66.9744,34456466.1411,88810000.0
2016-12-19,20.165,19.3316,19.8174,-0.29,1.49,-2.04,50.6939,53.7711,74.8662,65.1247,20.4935,19.2868,20.8736,-9.6974,58.9994,78.5714,0.0,68.083,33576808.6943,87749900.0
2016-12-20,20.33,19.3142,19.8532,0.93,2.29,-0.87,66.1772,61.4592,69.3129,68.4592,20.6879,19.3949,21.5316,57.5718,95.5836,71.4286,14.2857,66.6247,35191074.9865,89523600.0
2016-12-21,20.391,19.292,19.8853,-0.6,1.34,-1.11,53.5258,55.0933,67.4377,68.7291,20.6263,19.4509,22.1426,12.4777,71.6248,64.2857,7.1429,58.7285,33547360.7007,87222400.0
2016-12-22,20.446,19.2988,19.9196,0.21,1.47,0.34,56.891,56.7807,70.3143,73.7546,20.6435,19.52,22.71,-0.6513,65.157,57.1429,0.0,64.334,34295510.493,88732500.0
2016-12-23,20.499,19.325,19.9503,-0.11,1.76,1.31,54.4802,55.6021,69.1999,65.1159,20.6138,19.5768,23.1566,-37.0922,55.0653,50.0,0.0,59.4952,34355227.1597,87657600.0
2016-12-27,20.507,19.3538,19.9784,-0.02,1.89,1.44,53.9948,55.3771,67.1481,62.5739,20.58,19.629,23.709,-29.3471,55.2921,42.8571,0.0,57.9452,33679725.7898,86393200.0
2016-12-28,20.424,19.3776,20.0093,-0.14,1.77,1.19,50.3329,53.7374,59.6268,51.1904,20.5041,19.6675,23.7604,-53.9931,41.3984,35.7143,0.0,53.6051,33091556.7633,85457100.0
2016-12-29,20.381,19.3898,20.0358,0.12,1.34,0.61,53.4874,54.9682,52.5926,44.0134,20.4839,19.7132,23.8081,-30.1172,39.5981,28.5714,0.0,53.5236,32826341.6118,86707400.0
2016-12-30,20.336,19.3954,20.0594,-0.22,1.52,0.28,47.0903,52.225,41.6236,29.6669,20.3932,19.7394,23.371,-96.6104,18.0373,21.4286,0.0,49.8515,32273913.0404,85934000.0
2017-01-03,20.354,19.41,20.0856,0.3,2.01,0.73,55.5483,55.4872,34.5547,29.9839,20.423,19.7873,23.4562,62.7231,46.9267,14.2857,35.7143,45.9106,31901256.3737,87531100.0
2017-01-04,20.402,19.4288,20.1127,0.01,1.22,0.94,55.8229,55.5961,29.7601,29.6296,20.4465,19.8332,23.5353,88.0763,52.0179,7.1429,28.5714,42.8758,30560175.7285,89976600.0
2017-01-05,20.501,19.4736,20.1457,1.44,2.64,2.24,78.3227,67.8045,38.5451,56.022,20.938,19.9873,25.3189,327.5349,251.4058,100.0,21.4286,57.3493,33965538.6915,93974200.0
2017-01-06,20.656,19.518,20.18,-0.04,2.16,2.22,77.0509,67.2514,53.4188,74.6048,21.2849,20.1293,26.975,198.747,274.0582,92.8571,14.2857,67.0182,34529372.0248,92282700.0
2017-01-09,20.801,19.578,20.2144,0.11,2.0,3.0,78.1873,68.0239,74.5681,93.0775,21.5719,20.2716,28.6435,134.5314,226.5822,100.0,7.1429,74.2061,35089296.5146,93896600.0
2017-01-10,20.919,19.611,20.2477,-0.38,1.71,1.65,65.1798,62.5358,84.6624,86.3049,21.6509,20.3762,29.641,82.7093,155.3362,92.8571,0.0,72.5563,34185829.3015,92407100.0
2017-01-11,21.031,19.6396,20.2787,-0.08,1.2,1.43,62.6211,61.4125,86.0567,78.7877,21.6747,20.4685,29.9448,45.4948,99.9507,85.7143,0.0,66.3159,34621629.3015,91099700.0
2017-01-12,21.139,19.672,20.3082,-0.18,0.25,1.62,56.7709,58.851,77.7692,68.2149,21.625,20.5414,29.9369,27.0448,77.4345,78.5714,42.8571,68.208,34145306.8296,89529600.0
2017-01-13,21.254,19.7116,20.3391,0.19,0.72,1.98,61.2311,60.7137,71.3315,66.9919,21.6441,20.6245,29.9467,32.2616,81.033,71.4286,35.7143,68.3884,34612692.6805,91093200.0
2017-01-17,21.433,19.7762,20.3718,0.42,1.34,3.23,69.379,64.5355,69.7302,73.9837,21.791,20.7349,30.6258,86.8575,112.0759,64.2857,28.5714,73.5508,35205841.3291,92556300.0
2017-01-18,21.586,19.8454,20.4063,0.04,1.71,3.46,70.0778,64.8858,75.1762,84.5528,21.9068,20.8417,31.3005,86.8463,103.2788,57.1429,21.4286,74.1161,35795902.6194,94219200.0
2017-01-19,21.745,19.9196,20.4411,0.07,2.07,3.71,71.4098,65.5276,83.9024,93.1707,22.0092,20.9473,31.7825,80.7317,93.0766,50.0,14.2857,78.7373,37399823.8315,95926600.0
2017-01-20,21.744,19.984,20.4732,-0.16,0.98,3.22,63.8325,62.7064,89.9795,92.2149,22.0256,21.0342,32.3636,73.718,85.5855,100.0,7.1429,78.624,36585509.5458,94890200.0
2017-01-23,21.769,20.051,20.5076,0.22,1.8,3.35,69.0933,64.9415,93.0046,93.6282,22.1041,21.1326,32.2574,71.3707,81.2679,100.0,0.0,82.1194,37550309.5458,96176600.0
2017-01-24,21.893,20.1142,20.5483,1.1,2.69,3.16,83.2802,73.4949,93.1068,93.4773,22.5198,21.3096,33.7577,252.5485,168.7197,100.0,0.0,83.7892,40295783.23,99956600.0
2017-01-25,22.106,20.2042,20.5884,0.51,3.31,4.5,86.6059,76.3731,94.4574,96.2666,22.9889,21.515,35.5913,209.0141,208.1796,100.0,0.0,84.0171,41717873.394,102435100.0
2017-01-26,22.285,20.2956,20.621,-0.42,2.91,4.57,72.7106,69.6641,93.3942,90.4387,23.1876,21.6757,36.6645,112.1714,159.0782,92.8571,0.0,74.3744,41646319.8226,100431600.0
2017-01-27,22.517,20.412,20.6554,0.35,3.4,5.82,76.3929,71.8809,92.0345,89.3982,23.4393,21.8534,37.8592,108.2795,173.7502,85.7143,28.5714,74.2604,41484497.6003,101888000.0
2017-01-30,22.677,20.5086,20.6867,-0.53,2.75,4.83,61.6873,64.227,87.1315,81.5576,23.4389,21.9794,36.7323,39.3645,104.9713,78.5714,21.4286,68.0339,41994990.5581,100438200.0
2017-01-31,22.799,20.6192,20.7194,0.04,3.01,5.53,62.3259,64.534,83.5896,79.8131,23.4407,22.1005,35.6859,36.8034,94.5698,71.4286,14.2857,74.2251,42610843.8914,102068400.0
2017-02-01,22.939,20.7272,20.7504,0.22,2.93,5.4,65.9658,66.2492,79.2731,76.4486,23.5047,22.2308,34.8443,38.7427,88.6345,64.2857,7.1429,80.0924,44654431.6107,104186300.0
2017-02-02,23.069,20.8244,20.7795,-0.03,2.89,4.86,64.9672,65.782,78.4097,78.9674,23.5328,22.3506,34.0931,34.2181,79.3686,57.1429,0.0,86.9659,47195319.846,100863600.0
2017-02-03,23.19,20.914,20.8038,-0.25,1.2,4.48,56.6324,61.8666,77.1536,76.0448,23.4623,22.4434,33.8001,35.5771,76.4786,50.0,0.0,87.4769,44676519.846,98344800.0
2017-02-06,23.282,20.9952,20.8282,-0.07,1.17,4.06,54.3545,60.7758,74.7532,69.2472,23.3793,22.5247,33.0049,-74.6044,48.7719,42.8571,0.0,82.9381,44477681.1363,97112000.0
2017-02-07,23.278,21.0776,20.8536,0.14,1.2,4.12,58.2709,62.2108,70.2077,65.3311,23.3578,22.6112,32.5525,-29.1005,56.6536,35.7143,21.4286,82.7258,44203014.4697,98348000.0
2017-02-08,23.213,21.166,20.8795,-0.1,1.48,4.42,54.3825,60.508,66.4644,64.8148,23.3035,22.6842,31.2474,-116.2675,31.9748,28.5714,14.2857,76.6671,45243389.4697,96683400.0
2017-02-09,23.181,21.2556,20.9038,-0.09,1.47,4.48,50.8216,58.9441,64.7297,64.0432,23.229,22.7453,30.1795,-67.6375,33.8386,21.4286,7.1429,76.9789,44583886.6125,95325600.0
2017-02-10,23.13,21.3488,20.9267,0.16,1.81,4.66,56.7018,60.8798,62.395,58.327,23.2231,22.8143,28.8839,-62.8655,27.8477,14.2857,0.0,71.1449,46089831.6125,97097300.0
2017-02-13,23.117,21.428,20.9422,-0.15,1.47,3.96,50.1441,58.1135,56.3476,46.6726,23.1662,22.8669,27.9571,-38.9222,27.2804,7.1429,0.0,68.0766,45535745.8982,96039500.0
2017-02-14,23.072,21.5096,20.9533,-0.28,0.77,4.08,40.0554,53.2496,44.9401,29.8207,23.0291,22.8941,26.3571,-160.7143,-17.4845,0.0,100.0,56.4748,43572308.8612,92726200.0
2017-02-15,23.05,21.604,20.9656,0.45,1.18,4.72,56.4748,59.165,34.9154,28.253,23.0748,22.9535,25.2315,3.4014,21.5099,7.1429,92.8571,65.6009,44946086.639,95817200.0
2017-02-16,23.166,21.7094,20.9872,1.35,2.46,5.27,77.7783,71.0142,34.3311,44.9197,23.5539,23.1124,26.5253,289.573,243.2956,100.0,85.7143,70.868,48027545.1756,101950200.0
2017-02-17,23.324,21.8178,21.0106,0.17,2.79,5.42,79.269,72.1117,47.8956,70.5142,23.9617,23.2743,27.7267,188.7761,254.7521,92.8571,78.5714,76.8323,50791811.8422,105244600.0
2017-02-21,23.457,21.911,21.0325,-0.32,2.25,4.66,69.0905,66.9716,64.8783,79.2011,24.152,23.4013,28.9115,122.1955,202.7498,85.7143,71.4286,78.0093,49637305.9599,101973500.0
2017-02-22,23.559,21.9954,21.0539,-0.17,0.98,4.22,63.9974,64.3475,74.8362,74.7934,24.2294,23.5069,29.3283,64.4062,118.1987,78.5714,64.2857,70.7065,51163720.594,99252500.0
2017-02-23,23.628,22.073,21.0764,-0.43,0.04,3.88,52.563,58.1419,72.0386,62.1212,24.1371,23.5723,29.2549,27.8396,70.5978,71.4286,57.1429,64.5067,50119766.0486,97612000.0
2017-02-24,23.69,22.1388,21.0964,-0.16,0.3,3.29,48.7795,55.9786,62.8558,51.6529,24.0093,23.6206,28.4341,-13.8197,19.3779,64.2857,50.0,58.639,51069603.5486,95923400.0
2017-02-27,23.696,22.1812,21.1138,-0.4,-0.45,2.12,40.3157,50.8817,50.5969,38.0165,23.7774,23.6344,27.3261,-45.9164,-11.4556,57.1429,42.8571,58.0002,49557298.5486,94331500.0
2017-02-28,23.649,22.2156,21.1284,-0.68,-0.6,1.72,29.9938,43.6119,37.4539,22.6922,23.3775,23.5942,25.7915,-113.5699,-106.1045,50.0,100.0,52.7952,47570867.7793,91983900.0
2017-03-01,23.715,22.271,21.1476,0.85,0.21,2.77,49.026,52.7078,27.1586,20.767,23.3619,23.6207,24.0728,-74.3363,-45.9447,42.8571,100.0,59.9889,51026687.367,95927600.0
2017-03-02,23.724,22.3306,21.1647,-0.12,-0.13,2.98,46.9248,51.4461,22.0827,22.789,23.3113,23.6355,22.4768,-64.6894,-30.7052,35.7143,92.8571,63.0115,53143020.7003,91483300.0
2017-03-03,23.632,22.4028,21.1841,0.34,0.24,3.61,53.511,54.7511,26.8017,36.849,23.3872,23.6748,21.4842,-17.4675,15.4966,28.5714,85.7143,67.9051,54994782.2388,93973600.0
2017-03-06,23.523,22.4564,21.2063,0.0,0.49,2.68,53.511,54.7511,33.1172,39.7135,23.444,23.7108,20.3599,-10.7143,9.0188,21.4286,78.5714,64.524,56259735.3,93973600.0
2017-03-07,23.438,22.5204,21.2288,-0.08,0.48,3.2,51.4657,53.7526,39.8872,43.099,23.4598,23.7377,19.316,9.8369,6.4886,14.2857,71.4286,70.8586,56719745.8263,92725000.0
2017-03-08,23.364,22.579,21.2499,-0.06,0.28,2.93,49.8001,52.9724,41.3628,41.276,23.4515,23.7576,18.4864,42.9733,11.6497,7.1429,64.2857,69.4779,56023877.0763,91487900.0
